review_text,label
"profil kecantikan:masalah komedo manfaat:baru pertama coba semoga berhasil baik kemasan:memudahkan penggunaan baru mau coba, barang datang langsung dipakai. pengiriman lama, sampai estimasi berakhir baru nyampai. malam2 pula. kalau gak dikirim sampai besok sdh mau sy batalkan.",positive
pengemasan & pengiriman lama bgt najong:thumbs_down_light_skin_tone::thumbs_down_light_skin_tone::thumbs_down_light_skin_tone::thumbs_down_light_skin_tone::thumbs_down_light_skin_tone::thumbs_down_light_skin_tone::thumbs_down_light_skin_tone:,negative
"daya serap:bocoorrr tekstur:bocorrr efektivitas:bocoorrr packaging nya jelekk bangett kurang di kontrol, face mist nya bocor :thumbs_up_light_skin_tone:",negative
mesen yang pink dateng nya yang kuning. mau complain juga ribet jadi yauda deh moga aja cocok sm yg kuning ini. rada aneh juga sih sekelas mall gini bisa salah kirim :),negative
maskernya ga ada perubahan,negative
tidak sesuai iklan dapat gratis serum biomecera,positive
lumayan nempel dgn foundation,positive
"belum digunakan, tapi banyak yang recommend karena bagus. akan review selanjutnya klo sudah dipakai, utk waktu pengiriman cepat! terima kasih ekspedisi dan seller",positive
"barang datang tidak sesuai pesanan, pesan cushion yang datang malah refillnya",negative
pesan sepaket .. creamnya ga sampe,negative
kandungan:… efektivitas:… tekstur:.. lama banget pengirimannya,negative
"kayaknya gak cocok, abis dipake muka malah muncul jerawat tiap hari nambah, pdhl biasanya gak pernah jerawatan. muka jg agak kusam sama bruntusan",negative
penipuu bangettt gaakan dpt gift guyss dan kmaren dapat harga yang sangat murah malah di cancel sama seller wkwkwkwkw!!,negative
"pemakaian hampir 1 bulan, tapi rambut malah makin rontok, mending beli produk alami yg murah",negative
"barang sampai, sudah robek seperti kena cutter",negative
tutup tipis bgt dan retak retak,negative
lama dalam pengemasan,negative
"kemasan:suka sama desaunya cantik efek:cocok untuk semua jenis kulit profil kecantikan:sawo matang, di aku cocok dan tidak ada efek sampingny",positive
wangi nya kyk baccarat,positive
mascaranya kering,negative
pas terima kondisi produk sih ok.. tapi pas buka lipstiknya patah dan mmg krn patah tutupnya kena noda lipstiknya. pas saya nanya ke csnya malah dijawab gt. lah mmg fakta...,negative
sudah sampe meski lama thx exp ada yg 1 th ada yg 2 thn tp belum di coba semua cuma selama ini beli emina ok ok aja,positive
pengalaman penggunaan:tidak sesuai klaim tidak waterpoof di aplikasikan bagus di alis tpi tidak sesuai klaim tidak waterpoof..kena keringat aja ke hapus klu mau ttp bagus harus sering di rplay pemakaiannya,negative
respons penjual baik barang cepat sampai,positive
alhamdulillah barangnya sudah sampai dengan selamat. pengemasannya selalu safety....benar2 tidak rugi beli di toko ini. terima kasih banyak reseller,positive
malah dapet potocard padahal di deskripsinya free bonus beauty blender,negative
"produk sesuai deskripsi, seller responsif & pengiriman cepat",positive
"pesan tgl 31 sore, direq pickup tgl 2 pagi, dipickup sicepat di jkt tgl 3 siang, sampai di tangerang tgl 6 sore. itupun perlu dikomplain dulu. mentang2 kalau kirim lambat...",negative
kl utk respon penjual cukup bagus memuaskan tp kurir payah,positive
"belum dicoba, packing apik, warna suka",positive
first time pakai dan ternyata packaging nya sebagus itu:smiling_face_with_heart-eyes: dapet harga discount lagi hehe sering2 yaa min,positive
pelayanan macam apa ini orderan dibatalkan setelah 2 hari nunggu?,negative
tidak tersegel. saat dibuka tumpah.,negative
cocok banget untuk melindungi kulit dari paparan sinar matahari,positive
cocok buat kulit gelap cocok buat kulit cerah warnanya cantik :smiling_face_with_heart-eyes: aplikator mudah dipakai packaging aman :folded_hands: desainnya lucu,positive
too pricey,negative
"ga sebagus di iklannya, bekas jerawat juga ga nutup banget hanya samar",positive
"pas paket diterima ga lgsng dibuka krn ini psnan orang, trnyta pas dibuka udh amburadullll ke bedak tabur. kalo cma kebelah gpp. ini ancur leburrrr bleber kmna2 kecewa bgt. pdhl kalo rusak diperjalanan dusnya bklan penyok. ini dusnya ga lecet smsek",negative
seinget aku pilih 2 shade berbeda tapi kirim nya shade yg sama,positive
"tekstur:cair daya serap:. efektivitas:. serumnya bocor, nembuh sampe dus packaging :(",negative
"kemasan:amannn banget, sampe dobel² gituu jadi barangnya sampe juga baik pengirimannya cepettt banget:loudly_crying_face::loudly_crying_face::loudly_crying_face: penjualnya juga ramah, beli waktu malam kemerdekaan promo 50% wkwk lancar terus kak:folded_hands_light_skin_tone:",positive
"di gambar nya ada free penutup mata, tp pas dtg ga ada, udh chat admin tp ga ada respon.. udh dua kali beli yg dpt info ada free tp ga pernah dtg free nya..",negative
bahannya ringan dan lembab d bibir,positive
mdh2an cocok..krn belum dicoba..alhamdulillah dapat bonus brow pencil..terimakasih,positive
"teksturnya terlalu creamy, pengiriman standar, semoga formulanya lebih dikembangkan lagi karna bahannya terlalu creamy dan cepat patah kalo diserut. thanks.",positive
kecewa berat udh jadi langganan barenbliss tapi malah di khianatin,negative
"pesan disinfektan datang sanitizer yg harganya lbh murah. mau komplen tp jumlahnya gak signifikan, tolong lebih teliti ya krn customer dirugikan meski cmn beberapa ribu.",negative
"cocok di kulit saya, bahannya ringan dan bikin kulit kenyal. efek pemakaian 2 minggu kulit lebih cerah. pengiriman seperti biasa, wardah agak lambat",positive
warnanya bagus & dapat bonus jg,positive
mantaap free ini,positive
"barang tidak sampai, tolong kembalikan dana saya",negative
"ternyata pendek ya produknya, packagingnya kalengan, kurang creamy, kering susah nempel dan warnanya samar-samar saja.",positive
susah diblend dan berbekas dimuka,negative
"packing aman dan warnanya cantik. hasilnya matte, cocok juga untuk kulit sawo matang. prosesnya agak lama.",positive
efek:kurang bagus slh pilih warna :face_with_rolling_eyes:,negative
"paket sampai dengan aman. pengemasannya rapi banget. produk yang diterima sesuai dengan deskripsi. pas dicoba, ternyata warnanya bagus banget, cocok sama warna kulit dan...",positive
"niatnya lagi pilih2 dulu barang eh taunya kepijit buat pesen lewat cod dan langsung dibatalin saat itu juga, ternyata gabisa dicancel:) jadi tiati ya kalo mau pesen disini harus bener2 soalnya gabisa dibatalin dan barangnya langsung dikirim:)",negative
sy pikir bentuknya pen.. trnyata pake kuas…,positive
alhamdulillah barang sudah diterima. semoga cocok. thnks kak moga nanti bisa repeat order lagi,positive
"katanya bedaknya padat,yg datang bedak tabur itu kaak",negative
"warna nya di rambut sih bagus, tapi kok luntur terus yah udah keramas terus selama 4 hari ini... luntur juga ke bantal klo tidur :see-no-evil_monkey:",negative
bau ny gaenak,negative
bahan:buruk kualitas:pecah efektivitas:buruk,negative
baru pertama kali dipulas ke kelopak mata spon langsung hancur. selanjutnya mau dipulas menggunakan apa????? kok bisa kasih spon dengan kualitas abal²?,negative
"the product is not good, not lasting, weird consistency, bad coverage. do not recommend",negative
"agak nyesel, karna isinya sedikit tp harganya mahal (mksudnya dgn harga segitu bisa dapetin yang lebih bagus menurutku ya) untuk warnanya aku suka.. tapi untuk pigmentasinya susah banget keluar",negative
"sebenernya bagus sih, tp kurang nempel di wajah gatau kenapa :face_with_rolling_eyes:",positive
"semua bagus, esqanya jg gercep ga ada masalah. yg masalah dr ekspedisinyaaaaa!!! dikirim dari gudang berhari-hari!!! dissapointed banget",negative
"warna menarik, formulanya ringan d bibir walaupun agak drying. tapiii staying powernya parah ya, dengan harga segitu kalo dibanding brand lokal lain yg udah bagus2, ekspe...",negative
"tekstur:beli yg bundle tapi hanya dapat cushionnya saja, mengajukan untuk dikirim kembali kekurangan barang tapi ditolak beli bundle tapi hanya dpt cushion, minta dkirim kekurangan tapi hanya option pengembalian dana. barang sudah dkirim ke gudang shope, tapi dkembalikan kembali. buat apa? sia2 belo dari tanggal 10, barang dilempar sana sini doang. solusi ga jelas",negative
"performa:luntur kena air tekstur:cair cocok untuk:dirumah aja maskaranya luntur kk, ngk sebagus yg direfiew, kecewa lah, tapi mungkin harganya juga murah kali yaa",negative
"bagus gak ancur ,rapih",positive
"pesen multi acids glowing,yang dateng malah yang lain",negative
"pas buka bungkus kotak lip tint kebuka dikit gini tapi dalemnya masih aman:thumbs_up_medium-light_skin_tone: semoga cocok, baru pertama kali nyoba.",positive
"pensil alis nya gak tahan lama, trus terlalu lembut susah ngeblend, lengket di alis",negative
rusak pecah bedak nya,negative
"warna bagus bs buat ombre jg..enak dipakai ga kering, harga murah..thx",positive
rasa nya pait bintang 1,negative
"pesanan sudah sampai, makasih banyak",positive
saya pesan sisir tapi gak ada sisirnya.,negative
"baru banget dipake langsung luntur, kurang nge set",negative
daya serap:blm dicoba tekstur:cair efektivitas:blm tau pengiriman standar tapi expired nya dihapus jadi gak ketauan kadaluarsanya kapan...sangat menyayangkan untuk produk yg dikelola shopee,negative
"bagus, pengiriman cepat,",positive
bocor gaes numplek serumnya :loudly_crying_face::loudly_crying_face::loudly_crying_face: pas unboxing kok kyk ada yg basah² eh beneran pas dibuka kardus serumnya udah lecek dan pas buka segelnya biyuuh tutupnya miring kek me...,negative
cocok bgt di muka aku yg lagi gampang jerawatan.... harga murah tapi mujarab,positive
"efektivitas:bakalan nyesel. mahal. isi 2 tetes aja. tekstur:hati2 beli ini. isi beberapa tetes doank daya serap:cuma berat di botol, isi 2 tetes aja mending cari product lain. isi beneran cuma 2 tetes aja. saya pun menyesal beli ini. tolong pembeli selanjutnya lihat ulasan yg sudah beli. bukan cuma saya yang di tipu beli produk ini. yang isi nya gak sesuai. cuma 2 tetes aja. ini namanya beli botol . bukan beli serum. bakalan nyesel beli ini.",negative
"bahannya ringa, warnanya bagus bgt bikin bibir merah sehat, shiny tp ngga lengket. ringan. scent nya wangi",positive
alhamdulillah sudah sampai barangnya realpicture mantap bngt terimakasih seller:smiling_face_with_hearts::folded_hands:,positive
baguuss,positive
gift gimick. tidak sesuai iklan,negative
efektivitas:kurang tekstur:lumayan kandungan:gatau buat ngurangin minyak bagus cuma pakai beberapa kali jerawat jadi ga dipake lagi,negative
pelayanan penjual kurang responsif dan barang tidak lengkap,negative
bagus bgt warnanya cocok untuk obre,positive
enggak sewaterproof yg diklaim sih..masih mleber jg,positive
"tekstur lembut d kulit, cepat hilang busanya ketika dibilas, harum, packing rapi, terima kasih",positive
"pengalaman penggunaan:lip cream manfaat:waterproof baru pertama beli, semoga bagus dan cocok",positive
mascara nya ga ada..,negative
"pengiriman cepat, warna bedak nya cocok buat kulit sawo matang. baru pertama beli, semoga cocok",positive
"salah kirim, yg dikirim bukan yg dipesan",negative
mantappppp kerennnn:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::heart_suit::heart_suit::heart_suit::heart_suit::face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,positive
"recomended~ meskipun ada kesalahan dalam pengiriman, ketika dikonfirmasi langsung direspon dg cepat:smiling_face_with_heart-eyes:",positive
baru coba... semoga cocok,positive
tampilan:hanya dikirim bungkusnya,negative
enak dan lembut.. ga bikin kering,positive
"pengiriman cepat, packingnya rapi",positive
ga bermanfaat,negative
tekstur:ok lipstick ny patah,negative
enak ringan tp ga se tint itu yaa,positive
pensil alisnya ok saya suka,positive
"pengiriman cepat, barang nya ga bocor, udh aku coba 2 kali pakai dan yaa ngga mengontrol minyak tapi lumayan ngunci make up. aku pernah nyoba produk ini kalau pemakaian t...",positive
belinya cm ini tp bonusannya banyak bgt,positive
"quality nya bagus, namun ilustrasi di photo dan di aslinya jauh berbeda :smiling_face_with_smiling_eyes: mungkin akan lebih baik beli langsung and try on siih.",positive
maaf saya rubah bintangnya. baru sempat makenya dan ternyata tidak ada wangi sama sekali tp review orang2 wangi. sampe saya minta suami ikut cium dan ternyata emang gada wangi,negative
"kirain cara kerjanya kayak pembersih biasa , eh ternyata gk simple juga",negative
huhuuu sedih banget semuanya pecah begini t______t padahal packingnya udah dilapisin bbw cuma kayaknya emang masih terlalu tipis jadi kebanting banting.. tapi sedih banget soalnya hampir 70% kebuang isi highlighternya:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,negative
"rambut saya malah makin rontok dan kering, sepertinya ga cocok pake produk ini",negative
pengiriman lama sekali,positive
"review buat kurir, trauma pake kurir jne atau anteraja paket lama sekali, bahkan sampe 3 hari lebih tidak gerak, padahal sudah pake plus yang katanya cepet ternyata sama...",positive
aku tak ingin melepasmu karna penderitaanku hadir km lah yg mengurainya,positive
terimakasih .semoga cocok.,positive
"kemasannya agak leengket, kayak bocor gitu",negative
"nyobain maskernya biar makin endul + totol jerawatnya, smg cocok!!",positive
cocok untuk:jerawat tekstur:lembut habis di pake trus langsunh mateng jerawat nya,positive
warna aslinya merah bata ga seperti di photo. ga ada wangi yupi. over price. mendingan beli yg harganya dibawah ini. sama aja kok barangnya.,negative
"tekstur:cair daya serap:cepat efektivitas:mencerahkan dan mengurangi noda hitam barang yg diterima x ini tidak sesuai dengan nota, respon penjual innisfree yg bernama saskia tolong cara kerjanya agak teliti dikit supaya waktu pengiriman kepada pembeli tidak mengecewakan. barang yg saya beli brigheting pore serum dinota tulis 2, brg yg dikirim cuma 1.. jumlah total brg hanya 5.",negative
primer sama skin toner nya engga ada,negative
belum coba. jd blm bisa kasih ulasan. hanya saja wanginya agak aneh,positive
proses pesanan cepat packaging aman :folded_hands: packaging rapi. semoga cocok dikulit dan tampak khasiatnya,positive
"hancur bedaknya 2 kali pesan, 2 kali hancur",negative
sesuai dengan pesanana...makasih ya seller dah cocok sama produk you yg ini terimakasih untuk bonusnya,positive
"cepat banget, bagus:growing_heart:",positive
cocok buat kulit cerah warnanya cantik :smiling_face_with_heart-eyes: hasilnya tahan lama aplikator mudah dipakai packaging aman :folded_hands:,positive
"cocok untuk:remaja tekstur:terlalu cair performa:hanya tidak sesuai warna tidak ke arah pink tapi lebih condong ke marah, jadi tidak sesuai di gambar. atau mungkin di setiap bibir berbeda efek.",negative
"agak glossy, entah pickerdible itu artinya apa. warnanya lebih gelap aslinya drpd foto.",positive
"kurang puas, susah di blend. sponnya terlalu menyerap jd banyak tertinggal di spon.",negative
performa:belum tahu cocok untuk:all skin type tekstur:gel alhamdulillah akhinya sampai juga.. masyaaallah lama banget ya. ini isinya seriusan ga dikasih bubbles wrap dan ga di dalam kardus produknya. mana ada segel rusak. gimana ya. keoriginalitasnya patut dipertanyakan.,negative
jelas pesan no 50 dikitim no 150 kalau stok kosong tolong dikabari ya kecewa,negative
keren sih... area t breakout merah2 jerawat meradang .. oles semalem langsung mereda ... ada yg langsung kering ada yg merahnya pudar tggal tunggu kering.. thx .. smga cc...,positive
